Datetime,Fan_Status,Humidity_Status,Light_Status,Moisture_Status0,Moisture_Status1,Moisture_Status2,Moisture_Status3,RoomTemp_Status,WG1_Set,WG2_Set
Thu Feb 24 03:26:18 2022,0,37.8,0,3.65,3.64,4.56,0.68,21.22,20,20
Thu Feb 24 03:27:18 2022,0,37.11,0,3.65,3.64,4.56,0.72,21.4,20,20
Thu Feb 24 03:28:18 2022,0,38.43,0,3.65,3.64,4.56,0.71,21.6,20,20
Thu Feb 24 03:29:18 2022,0,38.25,0,3.65,3.64,4.56,0.68,21.33,20,20
Thu Feb 24 03:30:18 2022,0,37.16,0,3.65,3.64,4.57,0.71,21.77,20,20
Thu Feb 24 03:31:18 2022,0,36.74,0,3.65,3.64,4.57,0.69,22.12,20,20
Thu Feb 24 03:32:18 2022,0,35.99,0,3.65,3.65,4.57,0.7,22.29,20,20
Thu Feb 24 03:33:07 2022,0,34.58,0,3.66,3.65,4.57,0.68,22.37,20,20
Thu Feb 24 03:34:07 2022,0,34.55,0,3.66,3.64,4.57,0.71,22.33,20,20
Thu Feb 24 03:35:07 2022,0,35.2,0,3.65,3.65,4.58,0.66,22.31,20,20
Thu Feb 24 03:35:36 2022,0,34.2,0,3.65,3.65,4.57,0.69,22.3,20,20
Thu Feb 24 03:36:36 2022,0,35.67,0,3.65,3.64,4.57,0.7,21.29,20,20
Thu Feb 24 03:36:47 2022,0,35.96,0,3.65,3.65,4.57,0.7,21.87,20,20
Thu Feb 24 03:37:47 2022,0,35.83,0,3.65,3.65,4.57,0.7,21.47,20,20
Thu Feb 24 03:38:47 2022,0,36.33,0,3.65,3.65,4.57,0.69,21.48,20,20
Thu Feb 24 03:39:01 2022,0,36.77,0,3.65,3.65,4.56,0.69,21.55,20,20
Thu Feb 24 03:40:01 2022,0,36.22,1,2.7,2.72,3.65,0.64,22.36,20,20
Thu Feb 24 03:41:01 2022,0,36.45,0,3.65,3.65,4.57,0.68,21.23,20,20
Thu Feb 24 03:42:01 2022,0,37.37,0,3.65,3.65,4.57,0.71,21.23,20,20
Thu Feb 24 03:43:01 2022,0,37.23,0,3.65,3.64,4.56,0.7,20.95,20,20
Thu Feb 24 03:44:01 2022,0,37.9,0,3.65,3.64,4.57,0.73,21.71,20,20
Thu Feb 24 03:44:41 2022,0,36.57,0,3.65,3.65,4.56,0.71,21.66,20,20
Thu Feb 24 03:45:41 2022,0,35.93,1,2.7,2.72,3.65,0.64,22.37,20,20
Thu Feb 24 03:46:41 2022,0,35.3,0,2.7,2.72,3.65,0.62,22.42,20,20
Thu Feb 24 03:47:41 2022,0,34.84,1,2.71,2.72,3.65,0.64,22.74,20,20
Thu Feb 24 03:48:02 2022,0,34.6,0,2.71,2.72,3.65,0.59,22.71,20,20
Thu Feb 24 03:49:02 2022,0,33.37,1,2.7,2.72,3.66,0.58,22.81,20,20
Thu Feb 24 03:50:02 2022,0,33.38,0,2.7,2.72,3.66,0.58,23.17,20,20
Thu Feb 24 03:51:02 2022,0,32.96,1,2.71,2.72,3.66,0.58,23.33,20,20
Thu Feb 24 03:52:02 2022,0,33.1,1,2.71,1.72,3.65,0.58,23.7,20,20
Thu Feb 24 03:53:02 2022,0,34.4,1,2.71,2.72,3.65,0.57,22.72,20,20
Thu Feb 24 03:53:49 2022,0,35.5,0,2.7,2.71,3.65,0.57,22.54,20,20
Thu Feb 24 03:54:49 2022,0,36.6,1,2.7,2.71,3.65,0.6,22.39,20,20
Thu Feb 24 03:55:49 2022,0,36.56,0,2.71,2.71,3.66,0.61,22.37,20,20
Thu Feb 24 03:56:49 2022,0,36.87,1,3.65,3.65,4.57,0.72,21.55,20,20
Thu Feb 24 03:57:28 2022,0,36.43,0,2.71,2.71,3.65,0.62,22.32,20,20
Thu Feb 24 03:58:28 2022,0,38.11,0,2.7,2.71,3.65,0.63,22.32,20,20
Thu Feb 24 03:59:28 2022,0,37.13,0,2.69,2.71,3.65,0.63,22.35,20,20
Thu Feb 24 04:00:28 2022,0,38.2,0,2.7,2.71,3.66,0.65,22.33,20,20
Thu Feb 24 04:01:28 2022,0,38.41,0,2.7,2.71,3.65,0.69,22.33,20,20
Thu Feb 24 04:02:28 2022,0,39.33,1,2.7,2.71,3.65,0.68,22.32,20,20
Thu Feb 24 04:03:28 2022,0,41.14,0,2.7,2.7,3.65,0.68,22.31,20,20
Thu Feb 24 04:04:04 2022,0,40.1,0,2.7,2.71,3.65,0.63,22.34,20,20
Thu Feb 24 04:05:04 2022,0,39.89,1,2.7,2.71,3.65,0.67,22.37,20,20
Thu Feb 24 04:05:59 2022,0,39.23,0,2.7,2.71,3.66,0.67,22.38,20,20
Thu Feb 24 04:06:59 2022,0,38.15,0,2.7,2.71,3.66,0.66,22.51,20,20
Thu Feb 24 04:07:59 2022,0,38.37,1,2.7,2.71,3.66,0.63,22.67,20,20
Thu Feb 24 04:08:59 2022,0,37.73,1,2.7,2.72,3.66,0.58,22.97,20,20
Thu Feb 24 04:09:59 2022,0,37.0,1,2.71,2.72,3.66,0.6,23.0,20,20
Thu Feb 24 04:10:59 2022,0,36.39,1,2.71,2.72,3.66,0.6,23.96,20,20
Thu Feb 24 04:11:59 2022,0,35.83,1,2.71,2.71,3.66,0.57,23.46,20,20
Thu Feb 24 04:12:59 2022,0,36.1,1,2.71,2.71,3.66,0.57,22.95,20,20
Thu Feb 24 04:14:02 2022,0,36.19,0,2.7,2.71,3.66,0.59,22.63,20,20
Thu Feb 24 04:15:02 2022,0,37.24,0,3.66,3.65,4.57,0.67,22.16,20,20
Thu Feb 24 04:16:02 2022,0,37.55,0,3.66,3.65,4.57,0.72,22.7,20,20
